head_word,in_coha_early,in_coha_all
roseo,FALSE,TRUE
roseola,TRUE,TRUE
rose_pink,TRUE,TRUE
roser,FALSE,FALSE
rose_red,TRUE,TRUE
rose_rial,FALSE,FALSE
roseroot,FALSE,TRUE
rosery,TRUE,TRUE
roset,FALSE,TRUE
rosetta_stone,TRUE,TRUE
rosetta_wood,FALSE,TRUE
rosette,TRUE,TRUE
rose_water,TRUE,TRUE
rosewood,TRUE,TRUE
roseworm,FALSE,FALSE
rosewort,FALSE,FALSE
rosicrucian,TRUE,TRUE
rosied,FALSE,FALSE
rosier,TRUE,TRUE
rosily,TRUE,TRUE
rosin,TRUE,TRUE
rosiness,TRUE,TRUE
rosinweed,FALSE,TRUE
rosiny,TRUE,TRUE
rosland,FALSE,FALSE
rosmarine,FALSE,FALSE
rosolic,FALSE,FALSE
ross,TRUE,TRUE
rossel,FALSE,TRUE
rossel_current,FALSE,FALSE
rosselly,FALSE,FALSE
rost,TRUE,TRUE
rostel,FALSE,FALSE
rostellar,FALSE,FALSE
rostellate,FALSE,FALSE
rostelliform,FALSE,FALSE
rostellum,TRUE,TRUE
roster,TRUE,TRUE
rostra,TRUE,TRUE
rostral,TRUE,TRUE
rostrate,FALSE,TRUE
rostrated,TRUE,TRUE
rostrifera,FALSE,FALSE
rostriform,FALSE,FALSE
rostrulum,FALSE,FALSE
rostrum,TRUE,TRUE
rosulate,FALSE,FALSE
rosy,TRUE,TRUE
rot,TRUE,TRUE
rota,TRUE,TRUE
rotacism,FALSE,FALSE
rotal,FALSE,FALSE
rotalite,FALSE,FALSE
rotary,TRUE,TRUE
rotascope,FALSE,FALSE
rotate,TRUE,TRUE
rotated,TRUE,TRUE
rotation,TRUE,TRUE
rotative,TRUE,TRUE
rotator,TRUE,TRUE
rotatoria,TRUE,TRUE
rotatory,TRUE,TRUE
rotche,FALSE,TRUE
rotchet,FALSE,FALSE
rote,TRUE,TRUE
rotella,TRUE,TRUE
rotgut,TRUE,TRUE
rother,TRUE,TRUE
rotifer,TRUE,TRUE
rotifera,TRUE,TRUE
rotiform,FALSE,FALSE
rotograph,FALSE,FALSE
rotor,TRUE,TRUE
rotta,TRUE,TRUE
rotten,TRUE,TRUE
rotula,FALSE,FALSE
rotular,FALSE,FALSE
rotund,TRUE,TRUE
rotunda,TRUE,TRUE
rotundate,FALSE,FALSE
rotundifolious,FALSE,FALSE
rotundity,TRUE,TRUE
rotundness,FALSE,FALSE
rotundo,TRUE,TRUE
roture,TRUE,TRUE
roturer,FALSE,FALSE
roturier,TRUE,TRUE
roty,TRUE,TRUE
rouble,TRUE,TRUE
rouche,TRUE,TRUE
roue,TRUE,TRUE
rouet,FALSE,TRUE
rouge,TRUE,TRUE
rougecroix,FALSE,FALSE
rouge_dragon,FALSE,TRUE
rough,TRUE,TRUE
roughcast,TRUE,TRUE
roughcaster,FALSE,FALSE
roughdraw,FALSE,FALSE
roughdry,FALSE,FALSE
roughen,TRUE,TRUE
rough_footed,FALSE,FALSE
rough_grained,TRUE,TRUE
roughhead,FALSE,FALSE
roughhew,TRUE,TRUE
roughhewer,FALSE,FALSE
roughhewn,TRUE,TRUE
roughing_in,FALSE,FALSE
roughings,FALSE,FALSE
roughish,TRUE,TRUE
roughleg,FALSE,FALSE
rough_legged,TRUE,TRUE
roughly,TRUE,TRUE
roughness,TRUE,TRUE
roughrider,FALSE,TRUE
roughscuff,FALSE,FALSE
roughsetter,FALSE,FALSE
roughshod,TRUE,TRUE
roughstrings,FALSE,FALSE
rought,TRUE,TRUE
roughtail,FALSE,FALSE
roughwork,FALSE,FALSE
roughwrought,FALSE,FALSE
rouk,TRUE,TRUE
roulade,TRUE,TRUE
rouleau,TRUE,TRUE
roulette,TRUE,TRUE
rouly_pouly,FALSE,FALSE
roumanian,TRUE,TRUE
roun,TRUE,TRUE
rown,TRUE,TRUE
rounce,TRUE,TRUE
rounceval,FALSE,FALSE
rouncy,FALSE,FALSE
round,TRUE,TRUE
roundabout,TRUE,TRUE
roundaboutness,TRUE,TRUE
round_arm,TRUE,TRUE
round_backed,TRUE,TRUE
rounded,TRUE,TRUE
roundel,TRUE,TRUE
roundelay,TRUE,TRUE
rounder,TRUE,TRUE
roundfish,FALSE,FALSE
roundhead,TRUE,TRUE
roundheaded,TRUE,TRUE
roundhouse,TRUE,TRUE
rounding,TRUE,TRUE
roundish,TRUE,TRUE
roundlet,FALSE,TRUE
roundly,TRUE,TRUE
roundness,TRUE,TRUE
roundridge,FALSE,FALSE
round_shouldered,TRUE,TRUE
roundsman,TRUE,TRUE
roundtop,FALSE,TRUE
round_up,TRUE,TRUE
roundure,FALSE,FALSE
roundworm,FALSE,TRUE
roundy,FALSE,TRUE
roup,TRUE,TRUE
rousant,FALSE,FALSE
rouse,TRUE,TRUE
rouser,TRUE,TRUE
rousing,TRUE,TRUE
rousingly,TRUE,TRUE
roussette,TRUE,TRUE
roust,TRUE,TRUE
roustabout,TRUE,TRUE
rout,TRUE,TRUE
rout_cake,FALSE,FALSE
route,TRUE,TRUE
router,TRUE,TRUE
routhe,FALSE,FALSE
routinary,TRUE,TRUE
routine,TRUE,TRUE
routinism,TRUE,TRUE
routinist,TRUE,TRUE
routish,FALSE,FALSE
routously,TRUE,TRUE
roux,TRUE,TRUE
rove,TRUE,TRUE
rover,TRUE,TRUE
roving,TRUE,TRUE
rovingly,FALSE,TRUE
rovingness,FALSE,FALSE
row,TRUE,TRUE
rowable,FALSE,FALSE
rowan,TRUE,TRUE
rowan_tree,TRUE,TRUE
rowboat,TRUE,TRUE
rowdy,TRUE,TRUE
rowdydow,FALSE,TRUE
rowdydowdy,FALSE,FALSE
rowdyish,TRUE,TRUE
rowdyism,TRUE,TRUE
rowed,TRUE,TRUE
rowel,TRUE,TRUE
rowel_bone,FALSE,FALSE
rowen,TRUE,TRUE
rower,TRUE,TRUE
rowett,TRUE,TRUE
rowlock,TRUE,TRUE
rowport,FALSE,FALSE
roxburgh,TRUE,TRUE
roy,TRUE,TRUE
royal,TRUE,TRUE
royalet,FALSE,FALSE
royalism,TRUE,TRUE
royalist,TRUE,TRUE
royalization,FALSE,FALSE
royalize,FALSE,FALSE
royally,TRUE,TRUE
royal_spade,FALSE,TRUE
royalty,TRUE,TRUE
royne,TRUE,TRUE
roynish,FALSE,FALSE
royster,TRUE,TRUE
roysterer,TRUE,TRUE
royston_crow,FALSE,FALSE
roytelet,FALSE,FALSE
roytish,FALSE,FALSE
rub,TRUE,TRUE
ruba_dub,FALSE,FALSE
rubaiyat,TRUE,TRUE
rubato,TRUE,TRUE
rubbage,TRUE,TRUE
rubber,TRUE,TRUE
rubberize,FALSE,FALSE
rubbidge,TRUE,TRUE
rubbing,TRUE,TRUE
rubbish,TRUE,TRUE
rubble,TRUE,TRUE
rubblestone,FALSE,TRUE
rubblework,FALSE,TRUE
rubbly,TRUE,TRUE
rubedinous,FALSE,FALSE
rubefacient,FALSE,FALSE
rubefaction,FALSE,FALSE
rubelet,FALSE,FALSE
rubell,FALSE,TRUE
rubelle,FALSE,FALSE
rubella,FALSE,TRUE
rubellite,FALSE,FALSE
rubeola,FALSE,TRUE
ruberythrinic,FALSE,FALSE
rubescence,FALSE,FALSE
rubescent,TRUE,TRUE
rubiaceous,FALSE,FALSE
rubiacin,FALSE,FALSE
rubian,FALSE,FALSE
rubianic,FALSE,FALSE
ru_bible,FALSE,FALSE
rubican,FALSE,TRUE
rubicelle,FALSE,FALSE
rubicon,TRUE,TRUE
rubicund,TRUE,TRUE
rubicundity,TRUE,TRUE
rubidic,FALSE,FALSE
rubidine,FALSE,FALSE
rubidium,TRUE,TRUE
rubific,FALSE,FALSE
rubification,FALSE,FALSE
rubiform,FALSE,FALSE
rubify,FALSE,FALSE
rubiginose,FALSE,FALSE
rubiginous,FALSE,FALSE
rubigo,FALSE,FALSE
rubin,TRUE,TRUE
rubious,TRUE,TRUE
rubiretin,FALSE,FALSE
ruble,TRUE,TRUE
rubric,TRUE,TRUE
rubrical,TRUE,TRUE
rubricate,FALSE,FALSE
rubrician,FALSE,FALSE
rubricist,FALSE,FALSE
rubricity,FALSE,FALSE
rubstone,FALSE,FALSE
rubus,TRUE,TRUE
ruby,TRUE,TRUE
rubytail,FALSE,FALSE
ruby_tailed,FALSE,FALSE
rubythroat,FALSE,FALSE
rubywood,FALSE,FALSE
rucervine,FALSE,FALSE
ruche,TRUE,TRUE
ruching,TRUE,TRUE
ruck,TRUE,TRUE
ructation,FALSE,FALSE
ruction,TRUE,TRUE
rud,TRUE,TRUE
rudbeckia,TRUE,TRUE
rudd,TRUE,TRUE
rudder,TRUE,TRUE
rudderhead,TRUE,TRUE
rudderhole,FALSE,FALSE
rudderless,TRUE,TRUE
rudderpost,FALSE,TRUE
rudderstock,FALSE,FALSE
ruddied,TRUE,TRUE
ruddily,TRUE,TRUE
ruddiness,TRUE,TRUE
ruddle,TRUE,TRUE
ruddock,TRUE,TRUE
ruddy,TRUE,TRUE
rude,TRUE,TRUE
rudenture,FALSE,FALSE
ruderary,FALSE,FALSE
rudesby,FALSE,FALSE
rudesheimer,TRUE,TRUE
ruedesheimer,TRUE,TRUE
rudiment,TRUE,TRUE
rudimental,TRUE,TRUE
rudimentary,TRUE,TRUE
rudish,FALSE,FALSE
rudistes,FALSE,FALSE
rudity,FALSE,FALSE
rudmasday,FALSE,FALSE
rudolphine,TRUE,TRUE
rue,TRUE,TRUE
rueful,TRUE,TRUE
ruell_bone,FALSE,FALSE
ruelle,TRUE,TRUE
rufescent,FALSE,FALSE
ruff,TRUE,TRUE
ruffe,FALSE,TRUE
ruffed,TRUE,TRUE
ruffian,TRUE,TRUE
ruffianage,FALSE,FALSE
ruffianish,FALSE,FALSE
ruffianlike,TRUE,TRUE
ruffianly,TRUE,TRUE
ruffianous,FALSE,FALSE
ruffin,TRUE,TRUE
ruffle,TRUE,TRUE
ruffleless,FALSE,FALSE
rufflement,TRUE,TRUE
ruffler,TRUE,TRUE
rufigallic,FALSE,FALSE
rufiopin,FALSE,FALSE
rufol,FALSE,FALSE
rufous,TRUE,TRUE
ruft,TRUE,TRUE
rufterhood,FALSE,FALSE
rug,TRUE,TRUE
ruga,TRUE,TRUE
rugate,FALSE,FALSE
rugged,TRUE,TRUE
rugging,FALSE,FALSE
rug_gowned,FALSE,FALSE
ruggy,FALSE,FALSE
rug_headed,FALSE,FALSE
rugin,FALSE,FALSE
rugine,FALSE,FALSE
rugosa,TRUE,TRUE
rugose,TRUE,TRUE
rugosity,FALSE,FALSE
rugous,FALSE,FALSE
rugulose,FALSE,FALSE
ruhmkorff_s_coil,TRUE,TRUE
ruin,TRUE,TRUE
ruinable,FALSE,FALSE
ruinate,TRUE,TRUE
ruination,TRUE,TRUE
ruiner,TRUE,TRUE
ruiniform,FALSE,FALSE
ruinous,TRUE,TRUE
rukh,TRUE,TRUE
rulable,TRUE,TRUE
rule,TRUE,TRUE
7,FALSE,FALSE
ruleless,FALSE,FALSE
rule_monger,FALSE,FALSE
ruler,TRUE,TRUE
ruling,TRUE,TRUE
rulingly,FALSE,FALSE
rullichies,FALSE,FALSE
ruly,TRUE,TRUE
rum,TRUE,TRUE
rumble,TRUE,TRUE
rumbler,TRUE,TRUE
rumbling,TRUE,TRUE
rumblingly,FALSE,TRUE
rumbo,TRUE,TRUE
rumbowline,FALSE,FALSE
rumen,TRUE,TRUE
rumicin,FALSE,FALSE
ruminal,TRUE,TRUE
ruminant,TRUE,TRUE
ruminantia,TRUE,TRUE
ruminantly,TRUE,TRUE
ruminate,TRUE,TRUE
ruminated,TRUE,TRUE
rumination,TRUE,TRUE
ruminative,TRUE,TRUE
ruminator,FALSE,TRUE
rumkin,FALSE,FALSE
rummage,TRUE,TRUE
rummager,FALSE,TRUE
rummer,TRUE,TRUE
rummy,TRUE,TRUE
rumney,FALSE,TRUE
rumor,TRUE,TRUE
rumorer,FALSE,FALSE
rumorous,TRUE,TRUE
rump,TRUE,TRUE
rumper,TRUE,TRUE
rump_fed,FALSE,FALSE
rumple,TRUE,TRUE
rumpled,TRUE,TRUE
rumpless,TRUE,TRUE
rumply,FALSE,TRUE
rumpus,TRUE,TRUE
rumseller,TRUE,TRUE
run,TRUE,TRUE
runagate,TRUE,TRUE
run_around,TRUE,TRUE
runaway,TRUE,TRUE
runcation,FALSE,FALSE
runch,TRUE,TRUE
runcinate,FALSE,FALSE
rundel,TRUE,TRUE
rundle,TRUE,TRUE
rundlet,TRUE,TRUE
rune,TRUE,TRUE
runer,FALSE,TRUE
rung,TRUE,TRUE
runghead,FALSE,FALSE
runic,TRUE,TRUE
runlet,TRUE,TRUE
runnel,TRUE,TRUE
runner,TRUE,TRUE
runnet,TRUE,TRUE
running,TRUE,TRUE
running_load,FALSE,FALSE
runningly,FALSE,FALSE
runnion,TRUE,TRUE
runology,FALSE,FALSE
runround,FALSE,FALSE
runt,TRUE,TRUE
runty,TRUE,TRUE
runway,TRUE,TRUE
rupee,TRUE,TRUE
rupellary,FALSE,FALSE
rupert_s_drop,TRUE,TRUE
rupia,FALSE,FALSE
rupial,FALSE,FALSE
rupicola,FALSE,FALSE
rupicoline,FALSE,FALSE
ruption,TRUE,TRUE
ruptuary,FALSE,FALSE
rupture,TRUE,TRUE
ruptured,TRUE,TRUE
rupturewort,FALSE,FALSE
rural,TRUE,TRUE
rurales,TRUE,TRUE
ruralism,FALSE,TRUE
ruralist,TRUE,TRUE
rurality,TRUE,TRUE
ruralize,TRUE,TRUE
rurally,TRUE,TRUE
ruralness,FALSE,FALSE
ruricolist,FALSE,FALSE
ruridecanal,FALSE,TRUE
rurigenous,FALSE,FALSE
ruse,TRUE,TRUE
rush,TRUE,TRUE
rush_bearing,TRUE,TRUE
rushbuckler,FALSE,FALSE
rushed,TRUE,TRUE
rusher,TRUE,TRUE
rushiness,FALSE,FALSE
rushingly,FALSE,TRUE
rushlight,TRUE,TRUE
rushlike,TRUE,TRUE
rushy,TRUE,TRUE
rusine,FALSE,FALSE
rusk,TRUE,TRUE
rusma,FALSE,FALSE
russ,TRUE,TRUE
russet,TRUE,TRUE
russeting,TRUE,TRUE
russety,TRUE,TRUE
russia,TRUE,TRUE
russian,TRUE,TRUE
russian_church,TRUE,TRUE
russianize,FALSE,TRUE
russification,TRUE,TRUE
russify,TRUE,TRUE
russophile,FALSE,TRUE
russophilist,FALSE,FALSE
russophobe,TRUE,TRUE
russophobist,FALSE,FALSE
russophobia,TRUE,TRUE
rust,TRUE,TRUE
rustful,FALSE,TRUE
rustic,TRUE,TRUE
rustical,TRUE,TRUE
rusticate,TRUE,TRUE
rusticated,TRUE,TRUE
rustication,TRUE,TRUE
rusticity,TRUE,TRUE
rusticly,FALSE,FALSE
rustily,FALSE,TRUE
rustiness,TRUE,TRUE
rustle,TRUE,TRUE
rustler,TRUE,TRUE
rustless,TRUE,TRUE
rusty,TRUE,TRUE
rut,TRUE,TRUE
ruta_baga,TRUE,TRUE
rutaceous,FALSE,FALSE
rutate,FALSE,FALSE
ruth,TRUE,TRUE
ruthenic,FALSE,FALSE
ruthenious,FALSE,FALSE
ruthenium,TRUE,TRUE
ruthful,TRUE,TRUE
ruthless,TRUE,TRUE
rutic,FALSE,FALSE
rutilant,FALSE,FALSE
rutilate,FALSE,FALSE
rutile,TRUE,TRUE
rutilian,FALSE,FALSE
rutin,FALSE,TRUE
rutinose,FALSE,FALSE
rutter,TRUE,TRUE
rutterkin,FALSE,FALSE
ruttier,FALSE,FALSE
ruttish,FALSE,TRUE
ruttle,TRUE,TRUE
rutty,TRUE,TRUE
rutylene,FALSE,FALSE
ryal,TRUE,TRUE
ryder,TRUE,TRUE
rye,TRUE,TRUE
rynd,FALSE,TRUE
ryot,TRUE,TRUE
rypophagous,FALSE,FALSE
rys,TRUE,TRUE
rysh,FALSE,FALSE
rysimeter,FALSE,FALSE
ryth,FALSE,FALSE
rytina,FALSE,FALSE
s,TRUE,TRUE
saadh,FALSE,FALSE
saan,TRUE,TRUE
sabadilla,FALSE,FALSE
sabaean,TRUE,TRUE
sabaeanism,FALSE,FALSE
sabaeism,FALSE,FALSE
sabaism,FALSE,FALSE
sabal,TRUE,TRUE
sabaoth,TRUE,TRUE
sabbat,TRUE,TRUE
sabbatarian,TRUE,TRUE
sabbatarianism,TRUE,TRUE
sabbath,TRUE,TRUE
sabbathless,TRUE,TRUE
sabbatic,TRUE,TRUE
sabbatical,TRUE,TRUE
sabbatism,FALSE,FALSE
sabbaton,FALSE,FALSE
sabean,TRUE,TRUE
sabeism,FALSE,FALSE
sabella,FALSE,TRUE
sabellian,TRUE,TRUE
sabellianism,TRUE,TRUE
sabelloid,FALSE,FALSE
saber,TRUE,TRUE
sabre,TRUE,TRUE
saberbill,FALSE,FALSE
sabrebill,FALSE,FALSE
sabian,TRUE,TRUE
sabianism,FALSE,FALSE
sabicu,FALSE,FALSE
sabine,TRUE,TRUE
sable,TRUE,TRUE
sabot,TRUE,TRUE
sabotage,FALSE,TRUE
sabotiere,FALSE,FALSE
sabretasche,FALSE,TRUE
sabrina_work,FALSE,FALSE
sabulose,FALSE,FALSE
sabulosity,FALSE,FALSE
sabulous,FALSE,FALSE
sac,TRUE,TRUE
sacalait,FALSE,FALSE
sacar,FALSE,TRUE
saccade,FALSE,FALSE
saccate,FALSE,FALSE
saccharate,FALSE,FALSE
saccharic,FALSE,FALSE
sacchariferous,FALSE,FALSE
saccharify,FALSE,FALSE
saccharilla,FALSE,FALSE
saccharimeter,FALSE,FALSE
saccharimetrical,FALSE,FALSE
saccharimetry,FALSE,FALSE
saccharin,FALSE,TRUE
saccharinate,FALSE,FALSE
saccharine,TRUE,TRUE
saccharinic,FALSE,FALSE
saccharize,FALSE,FALSE
saccharoid,TRUE,TRUE
saccharoidal,TRUE,TRUE
saccharometer,TRUE,TRUE
saccharomyces,FALSE,TRUE
saccharomycetes,FALSE,TRUE
saccharonate,FALSE,FALSE
saccharone,FALSE,FALSE
saccharonic,FALSE,FALSE
saccharose,FALSE,FALSE
saccharous,FALSE,FALSE
saccharum,TRUE,TRUE
saccholactate,FALSE,FALSE
saccholactic,FALSE,FALSE
saccholic,FALSE,FALSE
sacchulmate,FALSE,FALSE
sacchulmic,FALSE,FALSE
sacchulmin,FALSE,FALSE
sacciferous,FALSE,FALSE
sacciform,FALSE,FALSE
saccoglossa,FALSE,FALSE
saccular,FALSE,FALSE
sacculated,FALSE,TRUE
saccule,FALSE,TRUE
sacculo_cochlear,FALSE,FALSE
sacculo_utricular,FALSE,FALSE
sacculus,TRUE,TRUE
saccus,FALSE,TRUE
sacellum,FALSE,FALSE
sacerdotal,TRUE,TRUE
sacerdotalism,TRUE,TRUE
sacerdotally,FALSE,FALSE
sachel,TRUE,TRUE
sachem,TRUE,TRUE
sachemdom,TRUE,TRUE
sachemship,TRUE,TRUE
sachet,TRUE,TRUE
saciety,FALSE,TRUE
sack,TRUE,TRUE
sackage,FALSE,TRUE
sackbut,TRUE,TRUE
sackcloth,TRUE,TRUE
sackclothed,TRUE,TRUE
sacker,TRUE,TRUE
sackful,TRUE,TRUE
sacking,TRUE,TRUE
sackless,FALSE,TRUE
sack_winged,FALSE,FALSE
sacque,TRUE,TRUE
sacral,TRUE,TRUE
sacrament,TRUE,TRUE
sacramental,TRUE,TRUE
sacramentalism,TRUE,TRUE
sacramentalist,FALSE,FALSE
sacramentally,TRUE,TRUE
sacramentarian,TRUE,TRUE
sacramentary,FALSE,TRUE
sacramentize,FALSE,FALSE
sacrarium,TRUE,TRUE
sacrate,FALSE,FALSE
sacration,FALSE,FALSE
sacre,TRUE,TRUE
sacred,TRUE,TRUE
sacrific,TRUE,TRUE
sacrifical,TRUE,TRUE
sacrificable,FALSE,FALSE
sacrificant,FALSE,FALSE
sacrificator,FALSE,FALSE
sacrificatory,FALSE,FALSE
sacrifice,TRUE,TRUE
sacrificer,TRUE,TRUE
sacrificial,TRUE,TRUE
sacrilege,TRUE,TRUE
sacrilegious,TRUE,TRUE
sacrilegist,FALSE,FALSE
sacring,TRUE,TRUE
sacrist,TRUE,TRUE
sacristan,TRUE,TRUE
sacristy,TRUE,TRUE
sacro,TRUE,TRUE
sacrosanct,TRUE,TRUE
sacrosciatic,FALSE,FALSE
sacrovertebral,FALSE,FALSE
sacrum,TRUE,TRUE
sacs,TRUE,TRUE
sad,TRUE,TRUE
sadda,FALSE,FALSE
sadden,TRUE,TRUE
sadder,TRUE,TRUE
saddle,TRUE,TRUE
saddleback,TRUE,TRUE
saddle_backed,TRUE,TRUE
saddlebags,TRUE,TRUE
saddlebow,TRUE,TRUE
saddlecloth,TRUE,TRUE
saddled,TRUE,TRUE
saddler,TRUE,TRUE
saddlery,TRUE,TRUE
saddle_shaped,TRUE,TRUE
saddletree,TRUE,TRUE
sadducaic,FALSE,FALSE
sadducee,TRUE,TRUE
sadduceeism,TRUE,TRUE
sadducism,FALSE,FALSE
sadducize,FALSE,FALSE
sadh,TRUE,TRUE
sadiron,TRUE,TRUE
sadly,TRUE,TRUE
sadness,TRUE,TRUE
sadr,FALSE,TRUE
saengerbund,FALSE,TRUE
saengerfest,TRUE,TRUE
safe,TRUE,TRUE
safe_conduct,TRUE,TRUE
safeguard,TRUE,TRUE
safe_keeping,TRUE,TRUE
safely,TRUE,TRUE
safeness,TRUE,TRUE
safe_pledge,FALSE,FALSE
safety,TRUE,TRUE
safety_bicycle,TRUE,TRUE
safety_chain,TRUE,TRUE
safflow,FALSE,FALSE
safflower,FALSE,TRUE
saffron,TRUE,TRUE
saffrony,FALSE,FALSE
safranin,FALSE,FALSE
safranine,FALSE,TRUE
sag,TRUE,TRUE
saga,TRUE,TRUE
sagacious,TRUE,TRUE
sagacity,TRUE,TRUE
sagamore,TRUE,TRUE
sagapen,FALSE,FALSE
sagapenum,FALSE,FALSE
sagathy,FALSE,TRUE
sage,TRUE,TRUE
sagebrush,TRUE,TRUE
sagebrush_state,TRUE,TRUE
sagely,TRUE,TRUE
sagene,FALSE,FALSE
sageness,TRUE,TRUE
sagenite,FALSE,FALSE
sagenitic,FALSE,FALSE
sagger,TRUE,TRUE
sagging,TRUE,TRUE
saginate,FALSE,FALSE
sagination,FALSE,FALSE
sagitta,TRUE,TRUE
sagittal,TRUE,TRUE
sagittarius,TRUE,TRUE
sagittary,FALSE,FALSE
sagittate,TRUE,TRUE
sagittated,FALSE,FALSE
sagittocyst,FALSE,FALSE
sago,TRUE,TRUE
sagoin,FALSE,FALSE
sagum,TRUE,TRUE
sagus,TRUE,TRUE
sagy,FALSE,TRUE
sahib,TRUE,TRUE
saheb,FALSE,TRUE
sahibah,FALSE,FALSE
sahidic,FALSE,TRUE
sahlite,TRUE,TRUE
sahui,FALSE,FALSE
sai,TRUE,TRUE
saibling,FALSE,FALSE
saic,TRUE,TRUE
said,TRUE,TRUE
saiga,TRUE,TRUE
saikyr,FALSE,FALSE
sail,TRUE,TRUE
sailable,FALSE,TRUE
sailboat,TRUE,TRUE
sailcloth,TRUE,TRUE
sailer,TRUE,TRUE
sailfish,FALSE,TRUE
sailing,TRUE,TRUE
sailless,TRUE,TRUE
sailmaker,TRUE,TRUE
sailor,TRUE,TRUE
saily,FALSE,FALSE
saim,TRUE,TRUE
saimir,FALSE,FALSE
sain,TRUE,TRUE
sainfoin,TRUE,TRUE
saint,TRUE,TRUE
saintdom,FALSE,FALSE
sainted,TRUE,TRUE
saintess,TRUE,TRUE
sainthood,TRUE,TRUE
saintish,TRUE,TRUE
saintism,FALSE,FALSE
saintlike,TRUE,TRUE
saintliness,TRUE,TRUE
saintly,TRUE,TRUE
saintologist,FALSE,FALSE
saintship,TRUE,TRUE
saint_simonian,TRUE,TRUE
saint_simonianism,FALSE,TRUE
saint_simonism,FALSE,FALSE
saith,TRUE,TRUE
saithe,FALSE,FALSE
saiva,FALSE,FALSE
saivism,FALSE,FALSE
sajene,FALSE,FALSE
sajou,FALSE,FALSE
sake,TRUE,TRUE
saker,TRUE,TRUE
sakeret,FALSE,FALSE
saki,TRUE,TRUE
sakieh,FALSE,TRUE
sakiyeh,FALSE,FALSE
sakti,TRUE,TRUE
sal,TRUE,TRUE
salaam,TRUE,TRUE
salability,TRUE,TRUE
salable,TRUE,TRUE
salacious,TRUE,TRUE
salacity,FALSE,TRUE
salad,TRUE,TRUE
salade,TRUE,TRUE
salading,TRUE,TRUE
salaeratus,TRUE,TRUE
salagane,FALSE,FALSE
salal_berry,FALSE,FALSE
salam,TRUE,TRUE
salamander,TRUE,TRUE
salamandrina,TRUE,TRUE
salamandrine,TRUE,TRUE
salamandroid,FALSE,FALSE
salamandroidea,FALSE,FALSE
salamstone,FALSE,FALSE
salangana,FALSE,FALSE
salaried,TRUE,TRUE
salary,TRUE,TRUE
sale,TRUE,TRUE
saleable,TRUE,TRUE
saleably,FALSE,FALSE
saleb,FALSE,FALSE
salebrosity,FALSE,FALSE
salebrous,FALSE,FALSE
salep,FALSE,TRUE
saleratus,TRUE,TRUE
salesman,TRUE,TRUE
saleswoman,TRUE,TRUE
salework,FALSE,FALSE
salian,TRUE,TRUE
saliant,TRUE,TRUE
saliaunce,FALSE,FALSE
salic,TRUE,TRUE
salicaceous,FALSE,FALSE
salicin,FALSE,TRUE
salicyl,FALSE,TRUE
salicylal,FALSE,FALSE
salicylate,FALSE,TRUE
salicylic,TRUE,TRUE
salicylide,FALSE,FALSE
salicylite,FALSE,FALSE
salicylol,FALSE,FALSE
salicylous,FALSE,FALSE
salience,TRUE,TRUE
saliency,TRUE,TRUE
salient,TRUE,TRUE
saliently,TRUE,TRUE
saliferous,TRUE,TRUE
salifiable,FALSE,FALSE
salification,FALSE,FALSE
salify,FALSE,FALSE
saligenin,FALSE,FALSE
saligot,FALSE,FALSE
salimeter,FALSE,FALSE
salimetry,FALSE,FALSE
salina,TRUE,TRUE
salina_period,FALSE,FALSE
salination,FALSE,TRUE
saline,TRUE,TRUE
salineness,FALSE,FALSE
saliniferous,FALSE,FALSE
saliniform,FALSE,FALSE
salinity,TRUE,TRUE
salinometer,FALSE,FALSE
salinous,FALSE,FALSE
salique,TRUE,TRUE
saliretin,FALSE,FALSE
salisburia,TRUE,TRUE
salite,FALSE,FALSE
saliva,TRUE,TRUE
salival,FALSE,FALSE
salivant,FALSE,FALSE
salivary,TRUE,TRUE
salivate,TRUE,TRUE
salivation,TRUE,TRUE
salivous,FALSE,FALSE
salix,TRUE,TRUE
sallenders,FALSE,FALSE
sallet,TRUE,TRUE
salleting,FALSE,FALSE
salliance,FALSE,TRUE
sallow,TRUE,TRUE
sallowish,FALSE,FALSE
sallowness,TRUE,TRUE
sally,TRUE,TRUE
sally_lunn,TRUE,TRUE
sallyman,FALSE,FALSE
salm,TRUE,TRUE
salmagundi,TRUE,TRUE
salmi,TRUE,TRUE
salmiac,FALSE,FALSE
salmis,TRUE,TRUE
salmon,TRUE,TRUE
salmonet,FALSE,FALSE
salmonoid,FALSE,FALSE
salogen,FALSE,FALSE
salol,TRUE,TRUE
salometer,FALSE,FALSE
salometry,FALSE,FALSE
salon,TRUE,TRUE
saloon,TRUE,TRUE
saloop,FALSE,FALSE
salp,FALSE,TRUE
salpa,TRUE,TRUE
salpian,FALSE,FALSE
salpid,FALSE,FALSE
salpicon,TRUE,TRUE
salpingitis,FALSE,TRUE
salpinx,FALSE,FALSE
salsafy,FALSE,FALSE
salsamentarious,FALSE,FALSE
salse,FALSE,FALSE
salsify,TRUE,TRUE
salso_acid,FALSE,FALSE
salsoda,TRUE,TRUE
salsola,FALSE,FALSE
salsuginous,FALSE,FALSE
salt,TRUE,TRUE
saltant,TRUE,TRUE
saltarella,TRUE,TRUE
saltarello,TRUE,TRUE
saltate,FALSE,FALSE
saltation,TRUE,TRUE
saltatoria,FALSE,FALSE
saltatorial,TRUE,TRUE
